,id,accountId,puuid,name,profileIconId,revisionDate,summonerLevel,leaguePoints,rank,wins,losses
403,Pdanzyl2i_TqGV6fxhl8Kj0edaPJ6s_-BWP5eIh3FLkSLPdL,r2QF1_coCtpsEeoxO6z6YdGt5kFI9DwNdaJH0mflBfSm7ojBVSB6gxLG,4AX7OXV4zm7Qo6-lWtEwWCYPC3mdAvMPtrKzpkswnr7Jd4VF5QZBn92KCvUR4XebDlf0zFO63nJS0A,abagnale1,3175,1683716664908,220,798,I,249,222
404,u1--ckmqFad2b98ceiX0kUKxewS73ZTuGwUxY2zUvV8ob_s,U_-mq9HRtwVMxKYpEjU9g1EoLjvDuPUvwJKiZWsBGQXoHg,MMMp7pOHZiRvGhm-rIzTjAnk0XD3v0U4xY3QFR7Z8J97Ykczv_fhGWNGWpb71pPGgdvr9CDHaz1-pg,Smoocher fishcat,770,1683721270135,509,797,I,108,74
405,ewhwlDEwfPZEKTWBuPxyCUdp0BbjKTk36c41s_QkGhyN1_bCpNFc4reGhA,f7_mx-mef3oXF64jF25tbAyTkohIts_c9t6uyuGuAusdK3leU6oGrAV4,VbA5QJOIrf-Iw6hq-Zr4EVtDzscvrECHg5aerBrg3llQDyBILWtN7xrKy3igWn-vNBhx7Ggrvsty8Q,agresivo player,5736,1683684621438,78,797,I,267,213
406,fJMjOKfWGXroBzimtLH3qRN5eChr56xEfyI-gYu06OnR90vN,xVE0iS28cgplPdYo6tvU4K_q_pZeGFbJ4R7cgK-3ooJTZBwZAnXv23mX,tKOJjwPF9dIem15IiFPkTndZyx2f4jAhELEjsmJABy9dxAoaacreN5x4el4LGvovwt_NmXS5jAIJ8Q,VELJA THE MENACE,5489,1682767624000,342,797,I,229,207
407,auTLXKbj55CfYzK2uXUL00fb6jDCl1JU2kZ7Sp3uG0iNUgpJ,Wqn4veHH3S9JjyaqwGTVYeAaj9wwZF9qi0AjmNxXLJ20zIDel09ki8lq,KZYNu9il9b_w4IFr0jaNyAfFZ6Dee0vqVlcH1f6ka3TQ5sYkYVYuzFlcmSxi-qRHmQ52LR1FlV2kSg,kycklingpizza666,27,1683598179000,62,797,I,116,93
408,DXCU2wnUT5I49CYE2qC9y8KygZR33wedUE_Tyg5OS-01c86_fg6KCjnfCA,nNMEExurCRUePvu-RkIREJ33KOPC_bzxWArWJnxRySjghx7FH7CmxkdE,gJovENRMcLDtrxTSgcCl54LaW-80fFbzO5J2czg3uvdY1kq5pslQTbMjslkama26L5YQGELNUhLO7w,AXLYBUVRHF,29,1683658916000,70,797,I,183,154
409,jDESeG-2OEbol7VmnTV59BZA0HrAOmH6B0UZtqeRC_QNYXc,cjwjr70GmO3QH3Wb1Yb7tjq7d0Zg-qNM_exTyyBFBqBPnQ8,iAYKZ83Db9aqcqOz7iyplkoaE4K3Ay0fDKzwVYLym1VpNlThi7gS10P-raDApLM0QVevKDG7mV8TKg,sztrip10,18,1683742716672,231,797,I,89,47
410,Fgv6--A4pZq0gB7PaPcc-qesyX-7FXczIf671gIpRD0FNAM,CH1NAnrCtdAcpNMrvuCEYI-0L4npEdRa0j0eYki0B6e5RQ,lvPsRfyoFkO7JCLJwzg6TYaRoQXcR_53908ZC7r_dTwsbjQLWFDIXdroPqV3DW5p_IzebkLQfduskQ,Vil ikke spille,4071,1683454021000,438,796,I,114,91
411,sMIl7ghHpCGHIsTUB1ICAg7-QLsgI1coWaM0Ff647sBL76OjAWmk4MZcuQ,6TLqrGWE_f5RU7WnkalYyvTUqvXjUPpvuMesoMDwBh_0oN9X3TQv4cNG,23H3Nch0gXNWSka7h6aEYYwl-SjXWsKLmPnmRl-FGdV-IogB1U4GxOzJ0dzl69MGW2C1whEMpSI9Pw,Damon Sims,4793,1683744054492,105,796,I,295,261
412,UCeXyk4OqyMxWgvkXwpGcVPic8_VR_PaIOJeCafY0bU9cH8,BesSUGNz_MAkmnOFex0rZ9vSshpopJTxZZUr50Eut_TcH2w,5qQl4RooCUVXcajx67UW2WnIk2no9scuXOZZ0jzk9ETW-OAXSlhvSHkSr5-Kj25LBBKMHZxHhtOdNw,6ax MID LFT,5637,1683734033294,359,795,I,281,252
413,alRJzehD8RbxHl41xGfEWX9X2h_93UBzt2EkmUkXqEAx4ug,04m17alxBxKNCI0w_3f5sxdQ6H64-4r_9vCbwjcho-56Dpo,5_lpyfTZ3Kw_mNjtHetC7W3WfgP0F4BH3U1afz2Ct9tjMDzRNFW8y_zVbXNjvR6co_xOYuhmV7nymw,PI Tobi,5734,1683717678948,555,795,I,263,238
414,ZLecsdo5WCrz1sidBb5NXPc-e8wqO-d0MkNEZvlGcpDjFu4,N7oKSVW1JEXLvVapAbopeV6EDocjl9zIG9eel8dfLAW5Pw,FoT3sP2Prgz2BhMYN_KV3IWT41MG53IIRoU1j445kRD1o5NzD46WIlBGNkf7zwxIBEmKFY85h6e3GQ,Obsess,5122,1683735876936,1298,794,I,325,302
415,YjlOequBr3sSDJvKzxdkP5yX7mx5FjZzdLhqYo_bVabhPOq_WEwGVF7npQ,vP0HOOivtVH07mVq1pRPLgZeVkIzefMDykMg2XvyBBIeA4V47vZd1wpR,ppUeLEqpqcwLA3syANgplWylxMnCyPAby2AY3t_ZZ8bwNhgWC5D9sQpQKLfVH4rPj7lajXIbzgClnQ,Raixou,5799,1683736814982,54,794,I,104,56
416,-J7jfvMorIh_rw7NKl-qdBto-9IC5By5LN5WMWozEHwkMP4,pt-qnGnLlHScjJ4X9xIUhYQuEn44izFq7D-oWl_18ZQUXDU,z4rvehRF8rk4RIy6QjR1b--I35NF2NZaYdpNGisn1ejx060YkyfDmVfqMznJR4Y9xoPRqpUGfqzNnw,Julbu,5131,1683580321000,472,794,I,274,238
417,MwozBhDbffb_UGiOyds8FmaufpLZb4ihyq7IX5IEt5TgKWnsYD1RPffxcg,BSIVMoOHQW2b7Nimk_wyzx5rjAD1_GVlGjkMsE4tFS1KMytuetxR2WTx,g5vSwFXbKtlZxV0tBQPMrfq2dFJGzaw5LoHXuT1tWXEsdgZ7R86-a0QUzDphtoGd_ohPzssQAIvaoA,MrBanaBeer,5736,1683744756532,386,793,I,448,420
418,XwODMUkBcuII1vjYEeCu_xFY6nMiUQ2XYJ7WOK8rHsuRO5c,rzMjXaJDfbBJBIq_L41VJPqEWXldBptcgaxuzJMe-4xl8_I,iqxdolIk5EsKfpSqKQ2fJM4NgHRWEYTh70nKH_RkJMVE8s62A9l6hJ7hoja8D5_WBWHmxsrhbBFGzQ,lflphl,28,1683716622653,408,793,I,196,175
419,dLOY9jcfKtY0yL5lyCQR-OlYdG5joFoyCqmpoH1J9aiGiF5lKkDUHRlOCA,MOL82sSbci4yWELf9Dprv020VDonOh4O3Y_1kF4Iv308kq2lgg8ha6ZA,-2xwnwhS_1KN1OEHqxD3_o75NQG7mIHkLU5YcEuejXWnQtl2ZFBCDXR4eXWg27mIXMDhAQk7MicCCA,i fckin miss u,5031,1683666417895,88,792,I,160,105
420,osc3kio8oYakilJSc_687kzw9rXxrBrl_waME1TBvvBl5bFLIQwcz4i7bg,t7PB5xjeRbizFYGXY_UjM-afJ1FARR4fIIIhMLvRQUZvRvz5zU9i7jqa,Htx5d-hWrA8tfABvJ1enKeLGDgrk8T8UBr4sJWPg7zHpk9MNNmL8MJjG2ITXMIQQtWzWjDPFG77ebQ,STREAMEZ LOTUS,5485,1682724065000,228,792,I,199,179
421,7Ho2n7S5yQd3SmtPsZqbW0JPXXz2RqNgRE2oBL2zpH-5Onc,Mnx0gWwlJNC5fpsuOLqzRjGQkah9A6QHXfG6Wa8GVe-big,7sFXmDDodHRyz67zJ5e_CfIGfSkarcyUaK-CsJERGC0szh1O-dRpkglGNEotvzwWGphqOF8Z-Dqlpg,KFC Devn,907,1683740924525,695,791,I,300,278
422,f4Zqkg0Qeig8zp6XdmUJ5nqeb0tpac5XoxK5nBelfdARRjFqDy4lfZ4vMg,OealaHULrweuSuLZaxp6nrisRqff8KIz4wnH9DuZpVCCWSJNwo_hnw0e,rJGBNYHlLQzdPuke2uWw2rBbGgnhpzO3x1ektL1M_hgdeSXAi0mY6Szs29KIB6a6jzbgr_lObOt2lw,zafccp,3182,1683743785437,278,791,I,199,176
423,jxXI3Y-2wdQqxfWTzxKRszAJe6jhukUgGYTrrkK8P8iRpiU,rnEbTG1DIfqWDLXqHXk6f5meoV2MBu3HHLTTb2TyoAVD7z4,gH0S5jfL1dZFFxAJQ2qMWZwRqfhLLapknk6LssEyfanuXv7ve18_uR3w2ES1rtiEccS2bAjvSRNVqA,Edge of Finality,5067,1683725475648,691,790,I,119,94
424,HjztJUJICPyaVFQKOjivOL08uqqxDF6f_xukS3kYlnA4HT0,31W_4s4POClbtqmmK8Xobi1Tkc7OAR21LrNHnxTznWMxMJs,Yo3QH5D8061mhgM31Zoa9KE8B94vGOd4gMM8PZ70JWkEmHW1dLbPem-0Y_X3g1Qsr9MVrInaCaqd9Q,slightsunlight,5454,1683663272306,687,789,I,90,58
425,BnLTwKbMHzZytIYThjq2L4zUyGqMjBwgRUs94Rz-AmmygtNX,vpfC8QgGY0JSgXJ-W-i23j9hIDXOGqhKIJadPxW5BXB6OKCEQHKRPW7Q,xKccX_9gXg4DC5YkZ7qDfEJO-EUq0rcBd3a9MvjN01HCDjuhIKiB3vCDMq5U_2N8cm9gT-pwgObJkw,Erolle,4965,1683712851004,255,789,I,168,145
426,idQAEOGyKJUSAf4gdtnkwEv7z2uyNhH3Hm9IDxAyDd1xUTA,TiFrJGTfglPeryPleY96n5s2UnlJm5rrKHrKpkBT-PVe3g,SOK1EWG3kH1MzmR-y3wuL6QtFb7QTp8jwKbl0idV2IENMoyNZP2riYlOEPAg4AcxwuZ0HUFW1y9RwA,NORDKASING,4368,1683562132000,485,789,I,177,149
427,iGjEy5J0KNADINGaV4_DdLYdzEGkSXpOefNIaofGXLEfhJVpjIyxHzXTSg,rUtjHrUksj3tnvwtiB-nj75eGVRJ4JVdexe5SdcpyC1EbE_PcmFDI_s-,pItnSyRKNT77zeaDgmRUFNBew0pI4qjbQCw-8hAPkRXTeBq27Vkfen0Cyw5u3zTQMd_xst3HLwTjww,L Vasco O ,931,1683730760759,601,789,I,147,124
428,xnTh5igPKHwQ9ppSKSWiD6za86tWYgDJ64sfospSAmJDnrZW,yopyZeqDcFr5ZcOJxX3solLVHfFnZp296tjvvghVPqATbdj3QNoMGOEh,G9AjQcjvF9TsCuVoudcS8iKED9If_x0J07v03J2bNWVl3snOQJWBw_qUmxJQd2s5bvmNZ1naP69CXg,Helpful Slipper,4294,1683729740435,351,789,I,258,227
429,uQ6gDATUY8AczVwoOzGfAwJT8qDWbosFXw_WZ9LSNkp7Q0mv,DHXMsgA-Irn9ysabnohGgIduRbQ-sF9V1wT9_1vntXtKABTHsvHbvA63,_JTYD3o6T78V4GDp-DdXWouQMeipbNoxXZOxQquKcu-hDJOPby7FrXpJH2Nnr62fGjLc_fxk6c673g,Rintanen,5030,1683738638826,89,788,I,110,73
430,TFC8RJNmwgk9zxrIqoxABZp9gn6ENleBjxLJw8sfJAM,Nw5jtIJNlNBLI1ZgYUq0zEbYabPzwM57uLwPKyn0aA,OlAMM9gBvX_QAnBWoK4vjnDgyPOReQIRjKuMr2QPLJ_GnH_SWHB_pwx29cqRrtQS7FtdM-Yo0PeUdg,ForellenLord,4510,1683663462332,608,788,I,271,239
431,Ab2UKyv9b6xw-BloKdkOdZYJTKDm5LU3v-PISg-g1HMesFID,dREBnblbyqNYw1Zjv6dkRUDHoghwrCG4neWgPkL0X_StYBMWrDUcX5q9,ZYGDDmMAz1llBTIHp0QNXnzDCqJDw_RAtIrufKhNq3aSoY2rKE1XpCF9xnAM_Zx078M_DvOGMuiS4g,S8DiamondDog,4897,1683744756532,329,787,I,179,151
432,iU1qwyzQR3KmoQVGFGvo_jfzHNr0VDdqi7rkXAYL6vNUfV6h,JYko5Zx5lUhX7t8q7xAg5IIUpZl3EYHbCHte7gYLrO7hIAfERklWfRBG,mwolXrkGDvTsl6hpeczlIADBvsNbsDF5peZHn70FwL8HOROnkpETws16WPqhWLnnS_URv2ZZ3FCfyg,Montage Ezreal,10,1683745807260,181,786,I,268,247
433,c115o-IWD-Wct-sBVbEh_MTYsqrOpchMzY5riP5jWiCjj7k,YN8lWUPB7KFd2qNRmuGokwieBvnNunKIAe0ZpdQTZAN0GA,D8FZCeoT_7J-P1zxFMTpmP1lMUes5BDWbCpJ-YLNa6Nas4KNOt-ie6RDS-SBk_km3Vb2wCDULr6Xug,lockie123,5414,1683718846990,646,785,I,189,163
434,-rlnqrjWwLRxNFCAiCT1fwVMvW-DYNLH2pWUOsPTMKiqrug,swzxIsCpBZuZAxayGmaRzlGycru3TOk8ZMME2MJdXFv2qw,qEthAGhBSOgkZHaWec1kyteGJk4HVcrtVLZtcfme0dklz6tS-_jmXD8pJTsVK6wxFDymcCzNdeoS8w,lnfinity dreams,503,1683743851520,442,785,I,62,54
435,F_SfSxnUoDoWrmujq2zE2SsJgVrZ_4JhOR42UerJ9rv-gYNA0u8lSy_3Rw,WcNeb7kIFxX6ATw8FMNMWYzxehhg-mfA7X1GN2f5e-aQYR1q00OBpzim,GWM6XRoR3kTuxeLj5pA5Cde0sm412GQFlbskjEpoimx7pEaYomN1CFJpCrNhF4bV4-Y-bTnbpjbs6A,raw outlaw,7,1683745423454,124,785,I,488,432
436,vtiDb5baEDFdTbeHfRy0cCsMxWD2pDlByG4IiQUCt9Q2h_M,ctlXgztOoH6RS_K0xoW2rDVkVSONdBunh7keLSL-JFgKPA,LAzuU-xXE9zbZcUqJYj6GZO6Ubdcboj-KzmOtsd3NvQFwLDs0QyjUc1bfOTm40dP4RyDTy46E41fSQ,socorromcorro,5131,1683740784638,692,785,I,183,155
437,UNbbVe3_iRVxels_Z4cWeqrN1y9L3UWSouNSGN6rVm3TSKRLrC-xHEZnRw,ZrfbiedRTpyhACNwYG7N5lhqhTzDyDTXxrnQeSr39Nj4unQt80VnYxKY,ua6qMHrLDqmoWxO0jKg4DLedXag_nmEqZnNYI14-sv8z7X3OOkELqdHGynAgBw5iF3oeEaxSaxTKcg,WAO NUMERO 1  ,29,1682354797000,46,784,I,93,53
438,cdNOrt3mOegwywrVU7QalaBV54ElpmNeQPb1Y6e4FvFDk6OpQUFTbiZj8g,3AGfXhMioiCLzfiYZ2apAkSLhTM6954jGZkZewHZnpWYM8d2FtkFWzDG,oBFz9SeW8A3NwoEOou7e8R4Pij3jP0poOYqwnBAIVY3Ohk0LUsmIf39L2IiQUMDZveSG41C5PNQtZg,Rampoon 2,4631,1683108841000,94,784,I,178,164
439,hkCDUiJ8zwkDp1Nck4_ICDmaVlrQfsgRnrYwfQh7SqmYXWPxz0Wm8aQMjw,qxGE-lb6BzajGlnbX5ZR7MxUPBDlXe-V99aQFkaamMc0Jg1zBBJigOBv,bsVMeTInpmKD2-QSEqvwqQvCMpRuuHR-_V5W7Sc-rFsXMCxlfWiUjk2vokSuLdQSEi5l8P4upQHtyg,ChristianJambert,23,1682723719000,47,784,I,94,67
440,AvrPadvQAlkRgxNL6PQAJjoUED-6cs__R3a1kjb5lTiqJFI,aRvJYI0zYlRzao-hNd41v-dOP_DlDXpBgMFyQHYm2-5zew,XXdwwp2wX0dU-Vyar2vUt19ZfeYIqj43F9xD2rT_dc8kwzJzzUKLWwVQL9ZTEyQ8etfquPT8J4PR5g,Specky,983,1683745807260,804,784,I,464,434
441,SiMmVDzqaPrPE9LgowGJf8IthkcAOpYVWsfJJZInPwcUNxI,38y_5zMHtVuRBRrWuGfnngysUr8Os3I38Ym6D557kyxK3Q,5ymLBLRUPEu1KWdVCJ1qF4EgX8fF_2K3WBapA99wp4wuWsH8xI_PKfXa23khSTYU__hcLIW2nOFlxA,v9 Fenrir2k,4025,1683727871102,699,783,I,273,242
442,UNvPv2RXE77z_TmulVT5oRw3QqOsa7UW5qYMMnefp7ytaac,WczifJR0eUjbN-djatODZgwR9hAv8ddJSVW10TXTbgn_Avs,6rlIzqiEq9LFQISrJV7BjA7aH3-XTpR9MKkvwsUEK_y7a15EKMefCGRbpTkhmtRGw3-vTRRhuOcWQA,TxeII,4649,1683746344470,215,783,I,56,34
443,_cAxENP58-3p47Fl4H41HRPgdPdkryFgBtMQNZFyd6ndHV6w,bK1UZkO3pTgrdsyRX_1FRUrBJBQO1ApcvQ8xUHVKUmTw3vs,YZ7RzFVQbFtKXj-2U8xhaqV_bwlcUejcxyxyLR8zNrgt5NOWpwi02s0cPRAqRtpLdhdP9kZNKqDYMw,clearlove fanboi,22,1683730907021,148,782,I,109,69
444,Y78HEPCoFWd2C0vAzrW9sDFomNGbn2wYieIK1scWRXRVg3Q,P5gWYZHGGrMV0EqJLq5KYYSqPvcV8VqRYoRsYS8_5y7brA,ABznkWP87JeTSJyz-bjy28rXH6yE22TGo4iklBFQzVB3nwJqhK4_mVSLqJraRIgHfRp3dMqE0UeZ7w,markyyy,4656,1683742637352,761,782,I,231,206
445,KaB2A3EaNWTMHqmcGy2JD5FjROQiH2k6s7nOk30tKUvQI0o,SRwdbB3N7OSJGc-6x5rVOqg0e1kNqUaDD1mlukPKnCF15MQ,nPt8AAOKIgT4wVrb0vt3YsUy21HV5D12umfDeEl1_eifcOoZnu06-Xtc3o6wmHCQ2oHIE0Zf6z5ioQ,NieUfamCiJezu12,21,1683479938000,493,782,I,177,149
446,3N3Fs0Wr9Uh5pWy7lEgpO249xg9abka4XAKXd2_q-zxeiCc,QOzqY1IplinIr-vQmPT29ZX5tVfBAkayRttaO5iW4JCqUsM,6dtjnJ_4nkB9-rsoWmLJkNQcxc4KnHtQlpBxIeph2aLql1LYU3Xv9dDzliDokHBL_ouoKAvhIBLjhg,towhat,1151,1683736926130,870,782,I,200,168
447,Rwj6AmEwpnoQr24JsV4513U54voHw3wyRGgeJJJEhVr6V1fR,Wcu8ufv5baZMLIZu_v0RqERikli4SWX-k0hxtccm5cXmXtN0Sy_q7Lvn,Z9puaMYL--xrEEtNJqfWJBeXrjt7LbVQCO5L7bQvN-uF-GYvtlQl2OjSi3jiXmTtEZSBJvJFglHX2g,gimme resources,3018,1683554624000,93,781,I,83,63
448,bHvE0CWQQ0LHKyS2SSUYozwHl15jrPkFwbJMaAbY6ssSuqUZ7jpGfuVHwQ,nhJRgY2GKwmD61n4yAlZQRbZ8eXDETOXOTZpUfL1W8ufUC3cjYmwE4KU,0_R5-sV5QN_nE2P1V2Sy0giqcEHV44d5dgEo-ZtZ5ZX2__3vuoHo2fE7xtgZijD7SkFYG8W_pHxYHA,kzh7,5768,1683481081000,80,781,I,186,162
449,VIA88OkKnKmzRkHvJi1krgRUfMJ81xH2yqjZ9g4TGdiJUsU,-WaCa-ePpAnojfSPHIlCupv4k4pU390BP0buC5yPtt3SMQ,Zwll_yg7rg9hWgyK6DZwHby8B60bCdk5kdcfP-Q82jSi3_JaLs4G73VJ-ZAvA2xRCnhAISjitOv7Xg,PCS Kolios,5768,1683390219000,142,781,I,192,146
450,k_n7cSSwtqV3QH8XoTwOXzB5QkMr_C-ny4lQMUg-mew5sGwh,8jqNRBER9UdMb4-zC85-ZfwsAlGYX1unz82l6ErsehkPy_Ihu3QypTwi,a55ILxK5rkpqCGPJ-qfAdO7zVz_BWcQdz5OLma6v6ylEIvZMTFhVS_CYGU3MUq_g5zyLLBYvCYL7qg,Spuži Kvadratnìk,4651,1683735741832,468,780,I,253,227
451,v_4YeN-UnIgKBPc-HaJs4qAf8C8AJejzw1Yv3akpvohVT5TW,EJV6m2j-T4oBiXT6gK8KX84V5GtdC1qrnnxPSzHYAQItFnA,OCH3G39GmJMPmmxdlSBfzwBKFBjRsSj3yvb6Bqd6dymt_vk6g4rxyNLbFf0gla8E5Hg1KmkJiPtaaA,Luka Dončić 1,1114,1683588290000,317,780,I,396,373
452,U2L_sEh-uk8OkC5DFluC0oL7GQdiU7RvaHnLgstpUzXf2go,NoC8EjiHFQPd-fBI7GI1zg5uPhTDLjXMM3RCOz47T7ELvKk,6tDBclmQtq3Q6XIcl7dkuUsKfvIlxWmf-H7kC8wFGI4agkVU8NrZ-GWp0d844JkADp7oVhRndt_tGw,buff tοp,21,1683463292000,389,780,I,373,351
453,6aK2-JAn-EmSGC1hzERYsRMNJUtk-W7qjjL3mL46mCp1Bwc,5ZO_cH2wlAVRX4yw4DvCrJlhGYZC2mffF0YFmYXW6DQ69g,OLwZ0Z_8yIJG5nW1SkGeR9YGc57Nwxmrk4wGQ9lkm0bQvNYytd5fOOb2FNnz6bvTADxWWNlPzJNuqw,Bliio,5641,1683390356000,518,780,I,102,74
454,97gwZ8LSNinAEDUV6at_HU2YeGxwuK_TWhD3nap8LMbE7VRkkgYodUiSYw,N4jcq4noL0p1ubh_iZ88sm2Dj_xtYDqYej-zIadqA_9n-qilazbSPqpJ,z7Vb0h5BOVD6D7aEM_LQYxTXLij2xvC3MCd9JanQjSnDZFGRvolNs6od_EW5b1e_ur0cOK5xv-bHpg,Zubac,5753,1683737733056,401,779,I,318,296
455,IDF0lnIFSLheon-hqpOnU0-wq2x6nRNfh6TH2SAyVoL99SYVc2kwjsWxLA,u8LuytX-QGZ3R8T5rWdNAJw6DOTXQWMGQ5W-HEtEgHyluEUiJ3SN_Yu4,eFaE4w59zH28lrdD_-58McdSmC8zpgQXGYMH9Kdt3uaMGv0XBX_YuccWC-Vu7f2b6fmp_6BfB2iMmw,ioi yute,5804,1683743996678,191,779,I,311,280
456,vtcx3bJzERfzCIUbGbePD9lMhXLOWe6foixDO3f5w7HDDbY,hvq5XhMev6EzNAz_ffTu1AlEowmxupAGPbwg0gJBhGvkJiI,JZNn0i81fPdUtREjINPCY8AM0Uspler-YR0KPPwuQDw4og_YeqOaGB8I7OiW9sD5Z_dE3zvUmLXrSg,COZzoSKIllz,3592,1683738887410,824,779,I,343,302
457,LAbNU54VS-FZAwBVU1YrIBvMZ9Vih_DGAs5SIaVK2d78Oeo,2_MH8jEFV3UFg4TE1qcmtVX87ArzKFjp3eLkb76EOvAt8g,VxjzWeQ2j7OapZ92r1CSSVsRe-GEii6BPoggYOUM1cvhReIEao4_O31tyod4xYzQE8VYb1W5su7I4g,eYa Cedeiix,535,1683578131000,318,779,I,118,87
458,3EAUNVS23FqN2ikypQ6i8RVhxzMc8PI3-FlJWqXnzz12W9o,_YzP-UjxfKlTdcifC0vqoLt5cSvwIrsvsWDI88Gr6tIDaA,g67u24xUMTmPrUy_wDiAgsHHwJPvvCK7cZw9xpraf9bVtVAJAxl98VTzEqm3MbEGcvc2DIzezxcdPQ,Dr Chaos,1670,1683733403801,738,779,I,202,175
459,NAeYiSejXSM5UlIdVeNIYEHhQvoL0crBK-Io-FW6dn6DNFw6,JcAu9JOfayOtovSaqHmE58q5QEslVfY0MUTBNcQ_Ox8frDhft7dsphiw,ywFwTOgrV6FC-mSpZ34v36IXwV3-eGbslU0ebAwFxSibCK5kNdkINTUCj4N0xM-AfzXOTrJF0aA1qg,TostiBaker,847,1683212090000,50,779,I,107,63
460,CuJKthPXPOqv8gVTe1-D7VTQzHFFcyN6I5FwdWpp2O1xFce_,YcUu-FQE2ZI6__hN2uTmpz-xDn_9Exj0EBWovUyNEw-K7eTpYYEAUmIV,Ab5S5EDA3lwbxJX7koqj_1Ue2pkBfxRRucGU92zarG-qPWqSy18ZPON4Ojb42h0pijEpcunLYWBrfg,J4mes Chungus,564,1683674479306,369,778,I,271,235
461,WuFKgB7C0YXBPkOjqdN9MKIUzoEKqXgz5L7LruOE4sxY6qOqFRLx5__1Vw,SGt6rcL_mYs5Q1cDOo5JS8Q1YNBOsYRXvx02NZixBOwlrFatpN9yFVD-,x7n0A8G1krq1ipgwGuGazKyeWDZbjIl2j8JXX-Tg05bCK2JAb_9_MLJSh3nRviydgcLDtzoyMRY0rA,ChenLun FunClub,907,1682793729000,61,778,I,102,50
462,rTS07V-_xc0hvqGPfcfc6_C7fuPbrOdO1p0OZf8FYJoUGBw,CDp573TUrVUgnQABKtLSj9XocoKHvQjo-_z1uP71A6YHVV8,_7FZVzfGleg2XXRIODX4K6uANAbl5VkeK1tL5z8Kv3lf6L1vhURQDtI0DX3cO3Pfaq5th8xuCSsu_A,Katerina Petrova,3150,1683746156694,501,778,I,289,247
463,NbxkgFdbsMXQLXpNmCo4TdOCoGUqMmPkZMleWqD5fHQlAFeFtaZsEO2LoQ,EHniintgqVNeV-bse2dRJjcd4a3uzL1xdiADBwagRbkUX7iet44Nq5CE,RAaRa56PqijOUDWrMLowg13Cpn78Y1U2MdIQ_Ic6JujUwU-urutwgqcwIW9tjAXa7S2F96LoLJp8_w,Þyke Mid,29,1683551234000,102,778,I,153,126
464,LcKtjcqYxDpfCahSM2Su0rtnZS-PSdafU4cT6GyS4YglZVE,L9VlfvUXrcSnc6wPOvFI7vFMCfCjS2lPMSQ8-ZyBuF4tZg,GLVEt3AVM4ljbR5F5xTi8pU6vx9kdUB_tA4nnPjozGS92fFuQgKrB_Hr-j4aB3YVg8KHhp05hB35xg,Nillee,5585,1683727628031,908,777,I,427,402
465,SpxpPFYTIbYL6XJ-DpeBfz3nHwu1vdW9S1kPuBHsEM98td0,2Vuu8oiL8sFZYLsDnzjS8EP_JWg3wweKQ2Cz0FbPqf1Xi9g,IbDKYZhNUwTBJ_ru7usF-8ssR_CGbGAZ_QWZKDjG-1VbLN3tMBBQMwDAx9MVgMD58PuloPiLhBB73w,Minjang,4096,1683745436586,779,777,I,159,138
466,YBhY_GOOsID_SHaW5oYBuuN7sUqQ9JjTNIWfnR3BymGQU9U,uAYhIfPCT-lEaTKQWXb__-qVT71khWU2wjuS3k0uYvLPxw,wdDTTgrJXKfS9mzTj0EFQHrHDmS1Aaw8Qy7yTW_t4uzgWiKQ8xtAZUDvG2Y1M2UhjdnQKW__YQij5Q,Rychly,1625,1683740924525,648,776,I,161,141
467,-HmLLBHal3zPhivpe81FS5DFvQaFZGq1xAPbWFY1JAs9H64,g1HvRZceg0BqHBe6KwNwJzGZF_HEKM5bJaoG5BZWiS7jBw,mZefrGGJqIzzsbAwHuHg8WU1_Ur2U29rPmQY4zL1cqDQdjGvGP28qQ_XZJiAnutMHQcUSXjt4fg9gA,Klaj,7,1683633947000,414,776,I,235,202
468,-pv7MKZn4K17M_qGWggA0fnsISmvVjXFRzyr02WD82_8XAY,8G4mXs0uXKDKJWDt81CALERxcu3_vDBgs7a8A-cMK43IKT8,8hB0C4z52LJloSz6QNtP0qDO_4laSAx5NXxTmQ8S28PgjXQbAaw4LTO4kBineRDSGBz7Laf-cKASwA,Bådz,3788,1683667339997,427,776,I,101,70
469,LAwPcjJHB2UvRO9kh7n_8bI8IDmhLD_9xHJm0uEjg-JscFk,eQp1eN5dkUxPw8jPOolDdXT3piGRyH2onseU_AxaAxF6XP0,eE7mtHmuy48lEzJF4QJG-KlurT-6EMm_Uk7Tr-p57ThefhKCesCa29HkIa6ou2omU9qumx5JueG2IA,TTV KERBEROS LOL,27,1683743996678,883,776,I,322,298
470,v4Aa0QPgCOC47bxS1ZetlkDQMK9DrW1wjUzKfgH1zQYIqE0h,IpaWrXYOueml1obeGjkeZPthBtMKtL0VxJa9ESVqd4xdMelvFy2VSyEq,vdvpkYPaU3v0LvKoq6guqU8XbLgnf3HPqCEibuRB3iYDpgP6G_fNX8HRwinLRUy-VI_TTht6sJMEAw,Nightmares,1386,1683641209000,224,775,I,209,187
471,ZHSyK4hed-C7CfyzjJBmgOACdNsXGKBFMAH-bTDbeDdaEss,3-lRtFue5f2K2MbOhkBHIoVhGLiTEKndjVhhSZlw3l1CPEM,V90cRaOMFcwM6Nh2lzTUo3cDv6rxSyVdTYYmbkh5VAU1wpe3EJaEeJKFgSIfYNIymoTrEAUbPy7aGQ,TPAA nrmn,5336,1683737205584,1372,775,I,522,488
